Year,Rank,SpacerDD,Player, AvgDist ,TotDist,TotDrives
2017,78,,Jason Dufner, 294.6 ,"48,311",164
2017,79,,Hunter Mahan, 294.5 ,"41,814",142
2017,80,,Dominic Bozzelli, 294.4 ,"38,278",130
2017,81,,Mackenzie Hughes, 294.3 ,"61,211",208
2017,81,,Robert Streb, 294.3 ,"52,980",180
2017,83,,J.J. Henry, 294.1 ,"50,585",172
2017,84,,Shawn Stefani, 294.0 ,"39,985",136
2017,84,,Kevin Streelman, 294.0 ,"51,736",176
2017,86,,James Hahn, 293.9 ,"54,083",184
2017,86,,Morgan Hoffmann, 293.9 ,"51,728",176
2017,88,,Sam Saunders, 293.6 ,"41,097",140
2017,89,,Julián Etulain, 293.5 ,"36,978",126
2017,89,,Phil Mickelson, 293.5 ,"46,956",160
2017,91,,Emiliano Grillo, 293.3 ,"46,342",158
2017,92,,Bill Haas, 293.0 ,"47,460",162
2017,92,,Patton Kizzire, 293.0 ,"44,531",152
2017,94,,Aaron Baddeley, 292.6 ,"31,014",106
2017,94,,Cameron Smith, 292.6 ,"47,989",164
2017,,,tour average, 292.5 ,,
2017,96,,Jim Herman, 292.5 ,"41,536",142
2017,96,,Cameron Percy, 292.5 ,"38,027",130
2017,98,,Francesco Molinari, 292.4 ,"39,762",136
2017,99,,Gonzalo Fernandez-Castaño, 292.1 ,"32,720",112
2017,100,,Branden Grace, 292.0 ,"32,115",110
2017,101,,Kelly Kraft, 291.9 ,"41,453",142
2017,102,,Retief Goosen, 291.8 ,"26,843",92
2017,103,,Rafa Cabrera Bello, 291.7 ,"30,341",104
2017,103,,Ben Martin, 291.7 ,"46,087",158
2017,105,,Rory Sabbatini, 291.6 ,"37,911",130
2017,105,,Nick Taylor, 291.6 ,"55,408",190
2017,107,,J.J. Spaun, 291.5 ,"50,146",172
2017,108,,Adam Hadwin, 291.3 ,"54,762",188
2017,109,,Blayne Barber, 291.2 ,"41,355",142
2017,109,,Richy Werenski, 291.2 ,"43,102",148
2017,111,,Danny Lee, 291.1 ,"49,486",170
2017,112,,Pat Perez, 290.9 ,"50,036",172
2017,113,,David Lingmerth, 290.6 ,"41,269",142
2017,114,,Troy Merritt, 290.2 ,"44,111",152
2017,115,,Whee Kim, 290.0 ,"41,767",144
2017,116,,Brian Harman, 289.9 ,"55,653",192
2017,116,,Boo Weekley, 289.9 ,"42,332",146
2017,118,,Si Woo Kim, 289.8 ,"38,827",134
2017,119,,Michael Kim, 289.6 ,"52,130",180
2017,120,,Kevin Kisner, 289.5 ,"52,101",180
2017,121,,Scott Brown, 289.0 ,"52,591",182
2017,122,,Jonas Blixt, 288.8 ,"40,435",140
2017,122,,Ryo Ishikawa, 288.8 ,"30,035",104
2017,124,,Brett Stegmaier, 288.7 ,"41,573",144
2017,124,,Camilo Villegas, 288.7 ,"41,579",144
2017,126,,Russell Knox, 288.6 ,"35,784",124
2017,127,,Brad Fritsch, 288.3 ,"29,988",104
2017,128,,Miguel Angel Carballo, 288.1 ,"32,849",114
2017,128,,Johnson Wagner, 288.1 ,"36,299",126
2017,130,,Ryan Moore, 288.0 ,"40,894",142
2017,131,,Rod Pampling, 287.8 ,"40,864",142
2017,132,,Jonathan Randolph, 287.7 ,"36,252",126
2017,133,,Steven Bowditch, 287.3 ,"31,608",110
2017,134,,C.T. Pan, 287.2 ,"49,405",172
2017,134,,Tyrone Van Aswegen, 287.2 ,"53,412",186
2017,136,,John Huh, 287.1 ,"48,229",168
2017,136,,Nicholas Lindheim, 287.1 ,"32,151",112
2017,136,,Daniel Summerhays, 287.1 ,"51,675",180
2017,139,,Chris Kirk, 287.0 ,"47,637",166
2017,140,,Zach Johnson, 286.9 ,"44,178",154
2017,141,,Chris Stroud, 286.8 ,"33,847",118
2017,142,,Derek Fathauer, 286.5 ,"40,684",142
2017,142,,Geoff Ogilvy, 286.5 ,"41,261",144
2017,142,,Webb Simpson, 286.5 ,"56,735",198
2017,145,,Brett Drewitt, 286.4 ,"30,356",106
2017,146,,Kyle Reifers, 286.1 ,"48,062",168
2017,147,,Chad Campbell, 285.6 ,"53,121",186
2017,148,,Matt Kuchar, 285.4 ,"50,231",176
2017,149,,William McGirt, 285.2 ,"47,349",166
2017,149,,Chez Reavie, 285.2 ,"51,905",182
2017,151,,Fabián Gómez, 285.1 ,"33,638",118
2017,151,,Tom Hoge, 285.1 ,"26,226",92
2017,153,,Ricky Barnes, 284.9 ,"50,148",176
2017,154,,Michael Thompson, 284.8 ,"31,903",112
2017,155,,Ernie Els, 284.7 ,"27,329",96
2017,156,,Ryan Blaum, 284.1 ,"54,539",192
2017,157,,Mark Anderson, 283.8 ,"29,512",104
2017,158,,Kevin Na, 283.7 ,"41,991",148
2017,159,,Ian Poulter, 283.5 ,"36,282",128
2017,160,,Mark Hubbard, 282.7 ,"39,581",140
2017,161,,Vaughn Taylor, 282.4 ,"47,446",168
2017,162,,Peter Malnati, 282.3 ,"45,737",162
2017,163,,K.J. Choi, 282.2 ,"34,993",124
2017,164,,Alex Cejka, 282.1 ,"41,184",146
2017,165,,Brandt Snedeker, 281.6 ,"28,156",100
2017,166,,Chad Collins, 281.4 ,"34,898",124
2017,167,,David Hearn, 281.0 ,"45,517",162
2017,168,,Cameron Tringale, 280.9 ,"44,390",158
2017,169,,Roberto Castro, 280.5 ,"35,906",128
2017,169,,Steve Wheatcroft, 280.5 ,"26,370",94
2017,171,,Carl Pettersson, 280.2 ,"33,066",118
2017,172,,Wesley Bryan, 279.8 ,"50,917",182
2017,173,,Graeme McDowell, 279.5 ,"31,307",112
2017,173,,Tim Wilkinson, 279.5 ,"32,427",116
2017,175,,Spencer Levin, 279.0 ,"45,191",162
2017,176,,Ryan Armour, 278.8 ,"32,898",118
2017,177,,Brian Gay, 278.7 ,"43,483",156
2017,178,,Ben Crane, 278.5 ,"44,000",158
2017,178,,Luke Donald, 278.5 ,"26,732",96
2017,180,,D.A. Points, 278.1 ,"37,816",136
2017,181,,Greg Chalmers, 278.0 ,"39,470",142
2017,182,,Bryce Molder, 277.0 ,"40,994",148
2017,183,,Steven Alker, 276.9 ,"34,884",126
2017,183,,Billy Hurley III, 276.9 ,"42,083",152
2017,185,,Jason Bohn, 275.9 ,"39,180",142
2017,186,,Ken Duke, 274.2 ,"38,939",142
2017,187,,Søren Kjeldsen, 273.6 ,"24,621",90
2017,188,,Zac Blair, 272.7 ,"51,820",190
2017,189,,Brian Stuard, 272.6 ,"45,246",166
2017,190,,Jim Furyk, 271.4 ,"27,687",102
2018,1,,Rory McIlroy, 319.7 ,"39,000",122
2018,2,,Trey Mullinax, 318.3 ,"43,929",138
2018,3,,Tom Lovelady, 315.9 ,"51,168",162
2018,4,,Tony Finau, 315.1 ,"56,721",180
2018,5,,Luke List, 314.6 ,"54,746",174
2018,6,,Dustin Johnson, 314.0 ,"43,953",140
2018,7,,Gary Woodland, 313.5 ,"52,042",166
2018,8,,Brooks Koepka, 313.4 ,"36,350",116
2018,9,,Bubba Watson, 313.1 ,"49,470",158
2018,10,,Keith Mitchell, 312.6 ,"60,646",194
2018,11,,Justin Thomas, 311.8 ,"46,153",148
2018,12,,Brendan Steele, 310.3 ,"39,103",126
2018,13,,Kevin Tway, 310.1 ,"59,535",192
2018,14,,Jason Day, 310.0 ,"37,195",120
2018,15,,Jason Kokrak, 309.5 ,"61,277",198
2018,16,,Jon Rahm, 308.9 ,"38,298",124
2018,17,,Kevin Chappell, 308.6 ,"45,670",148
2018,18,,Harold Varner III, 308.2 ,"49,935",162
2018,19,,Byeong Hun An, 307.9 ,"49,257",160
2018,19,,Robert Garrigus, 307.9 ,"46,803",152
2018,21,,Nick Watney, 307.5 ,"55,353",180
2018,22,,Grayson Murray, 307.3 ,"39,331",128
2018,23,,Tommy Fleetwood, 306.9 ,"38,059",124
2018,24,,J.B. Holmes, 306.1 ,"43,466",142
2018,25,,Bryson DeChambeau, 305.7 ,"56,854",186
2018,26,,Adam Schenk, 305.5 ,"48,881",160
2018,27,,Ryan Palmer, 305.2 ,"38,459",126
2018,28,,Xander Schauffele, 304.9 ,"49,388",162
2018,29,,Adam Scott, 304.6 ,"42,649",140
2018,30,,Matt Jones, 304.5 ,"37,757",124
2018,31,,Paul Casey, 304.3 ,"35,909",118
2018,32,,Jhonattan Vegas, 303.6 ,"46,756",154
2018,32,,Tiger Woods, 303.6 ,"41,286",136
2018,34,,Patrick Rodgers, 303.5 ,"51,601",170
2018,34,,Justin Rose, 303.5 ,"37,630",124
2018,36,,Corey Conners, 303.3 ,"56,421",186
2018,37,,Jamie Lovemark, 303.2 ,"48,514",160
2018,38,,Patrick Cantlay, 303.1 ,"46,078",152
2018,38,,Brandon Harkins, 303.1 ,"57,591",190
2018,40,,Aaron Wise, 302.9 ,"53,314",176
2018,41,,Bronson Burgoon, 302.8 ,"41,785",138
2018,41,,Sam Saunders, 302.8 ,"44,817",148
2018,41,,Hudson Swafford, 302.8 ,"33,307",110
2018,44,,Sean O'Hair, 302.7 ,"38,139",126
2018,45,,Seamus Power, 302.6 ,"47,212",156
2018,46,,Lanto Griffin, 302.5 ,"44,773",148
2018,47,,Harris English, 302.4 ,"47,182",156
2018,48,,Peter Uihlein, 302.2 ,"42,313",140
2018,49,,Hideki Matsuyama, 302.0 ,"38,657",128
2018,50,,Matt Atkins, 301.4 ,"31,346",104
2018,50,,Ollie Schniederjans, 301.4 ,"47,622",158
2018,52,,Cody Gribble, 301.0 ,"34,319",114
2018,52,,Francesco Molinari, 301.0 ,"39,730",132
2018,54,,Charles Howell III, 300.9 ,"52,953",176
2018,55,,Shane Lowry, 300.7 ,"33,674",112
2018,55,,J.T. Poston, 300.7 ,"42,698",142
2018,57,,Phil Mickelson, 300.3 ,"49,848",166
2018,58,,Martin Flores, 300.0 ,"49,195",164
2018,58,,Chesson Hadley, 300.0 ,"59,397",198
2018,58,,Beau Hossler, 300.0 ,"62,394",208
2018,61,,Rickie Fowler, 299.8 ,"44,363",148
2018,61,,Louis Oosthuizen, 299.8 ,"32,383",108
2018,61,,Jordan Spieth, 299.8 ,"45,563",152
2018,64,,Scott Stallings, 299.7 ,"51,556",172
2018,65,,Keegan Bradley, 299.6 ,"50,932",170
2018,65,,Shawn Stefani, 299.6 ,"44,338",148
2018,67,,Charley Hoffman, 299.5 ,"47,912",160
2018,67,,Charl Schwartzel, 299.5 ,"27,557",92
2018,69,,Stephan Jaeger, 299.2 ,"44,877",150
2018,69,,Alex Noren, 299.2 ,"33,506",112
2018,71,,Martin Laird, 299.0 ,"38,865",130
2018,71,,Ethan Tracy, 299.0 ,"40,662",136
2018,71,,Jimmy Walker, 299.0 ,"46,051",154
2018,74,,Talor Gooch, 298.9 ,"43,039",144
2018,74,,Branden Grace, 298.9 ,"31,089",104
2018,76,,Tyrrell Hatton, 298.8 ,"29,878",100
2018,77,,James Hahn, 298.7 ,"44,212",148
2018,77,,Patton Kizzire, 298.7 ,"53,174",178
2018,77,,Xinjun Zhang, 298.7 ,"42,417",142
2018,80,,Marc Leishman, 298.5 ,"48,952",164
2018,81,,Cameron Smith, 298.4 ,"41,770",140
2018,82,,J.J. Spaun, 298.2 ,"47,108",158
2018,83,,Stewart Cink, 298.1 ,"47,107",158
2018,83,,Patrick Reed, 298.1 ,"46,509",156
2018,85,,Daniel Berger, 297.7 ,"40,490",136
2018,85,,Lucas Glover, 297.7 ,"29,171",98
2018,87,,Sam Ryder, 297.3 ,"47,568",160
2018,88,,Jason Dufner, 297.1 ,"35,652",120
2018,89,,Dominic Bozzelli, 297.0 ,"38,614",130
2018,90,,Hunter Mahan, 296.9 ,"37,415",126
2018,91,,Brice Garnett, 296.7 ,"56,382",190
2018,92,,Scott Piercy, 296.6 ,"45,088",152
2018,93,,Michael Thompson, 296.4 ,"34,387",116
2018,94,,Retief Goosen, 296.2 ,"30,806",104
2018,94,,Bill Haas, 296.2 ,"41,474",140
2018,,,tour average, 296.1 ,,
2018,96,,Abraham Ancer, 296.1 ,"56,850",192
2018,97,,Joel Dahmen, 295.8 ,"50,290",170
2018,98,,Kyle Stanley, 295.7 ,"44,940",152
2018,99,,Cameron Percy, 295.6 ,"29,559",100
2018,100,,Bud Cauley, 295.4 ,"26,582",90
2018,100,,Billy Horschel, 295.4 ,"48,445",164
2018,100,,Denny McCarthy, 295.4 ,"37,224",126
2018,100,,Troy Merritt, 295.4 ,"50,222",170
2018,100,,Brett Stegmaier, 295.4 ,"36,034",122
2018,105,,Aaron Baddeley, 295.3 ,"46,068",156
2018,106,,Emiliano Grillo, 295.2 ,"49,588",168
2018,107,,Rafa Cabrera Bello, 295.1 ,"34,232",116
2018,107,,Kevin Streelman, 295.1 ,"54,307",184
2018,109,,Mackenzie Hughes, 294.9 ,"44,824",152
2018,110,,Kiradech Aphibarnrat, 294.7 ,"24,757",84
2018,110,,Blayne Barber, 294.7 ,"39,488",134
2018,112,,Tyler Duncan, 294.4 ,"54,752",186
2018,113,,Matt Every, 294.2 ,"44,123",150
2018,114,,Anirban Lahiri, 294.0 ,"43,507",148
2018,115,,Nate Lashley, 293.9 ,"27,629",94
2018,116,,Andrew Putnam, 293.8 ,"52,295",178
2018,117,,Webb Simpson, 293.7 ,"54,042",184
2018,118,,Satoshi Kodaira, 293.6 ,"28,190",96
2018,118,,Ian Poulter, 293.6 ,"32,879",112
2018,120,,Nicholas Lindheim, 293.5 ,"40,507",138
2018,121,,Graeme McDowell, 293.2 ,"32,252",110
2018,122,,Jonas Blixt, 293.1 ,"31,072",106
2018,122,,Sung Kang, 293.1 ,"45,143",154
2018,122,,Brandt Snedeker, 293.1 ,"48,064",164
2018,125,,Russell Henley, 293.0 ,"38,678",132
2018,126,,C.T. Pan, 292.7 ,"52,679",180
2018,126,,Nick Taylor, 292.7 ,"48,009",164
2018,128,,Scott Brown, 292.6 ,"52,663",180
2018,128,,Robert Streb, 292.6 ,"38,628",132
2018,130,,Austin Cook, 292.3 ,"62,543",214
2018,130,,Rory Sabbatini, 292.3 ,"52,026",178
2018,132,,Martin Piller, 292.2 ,"45,000",154
2018,133,,Zecheng Dou, 291.9 ,"26,270",90
2018,133,,Brian Harman, 291.9 ,"47,866",164
2018,135,,J.J. Henry, 291.8 ,"43,765",150
2018,135,,Richy Werenski, 291.8 ,"51,355",176
2018,137,,Jonathan Byrd, 291.7 ,"36,168",124
2018,137,,Russell Knox, 291.7 ,"50,170",172
2018,139,,Henrik Stenson, 291.5 ,"30,319",104
2018,140,,Tom Hoge, 291.4 ,"54,199",186
2018,141,,Conrad Shindler, 291.3 ,"32,621",112
2018,142,,Fabián Gómez, 291.1 ,"48,903",168
2018,142,,Andrew Landry, 291.1 ,"46,569",160
2018,144,,Peter Malnati, 290.9 ,"48,282",166
2018,144,,Pat Perez, 290.9 ,"36,659",126
2018,146,,Si Woo Kim, 290.8 ,"53,512",184
2018,146,,Kevin Kisner, 290.8 ,"45,369",156
2018,148,,Ricky Barnes, 290.6 ,"34,295",118
2018,148,,Danny Lee, 290.6 ,"45,333",156
2018,148,,Andrew Yun, 290.6 ,"26,153",90
2018,151,,Tyrone Van Aswegen, 290.3 ,"53,713",185
2018,152,,Ben Silverman, 290.2 ,"48,754",168
2018,153,,Michael Kim, 289.9 ,"38,265",132
2018,154,,Zach Johnson, 289.8 ,"50,427",174
2018,154,,Chris Kirk, 289.8 ,"59,123",204
2018,154,,Chris Stroud, 289.8 ,"37,675",130
2018,157,,Ben Martin, 289.6 ,"37,069",128
2018,157,,Kevin Na, 289.6 ,"45,175",156
2018,159,,Adam Hadwin, 289.4 ,"44,574",154
2018,159,,Jonathan Randolph, 289.4 ,"37,625",130
2018,161,,William McGirt, 289.3 ,"45,130",156
2018,161,,Cameron Tringale, 289.3 ,"36,450",126
2018,163,,Ryan Moore, 289.2 ,"45,109",156
2018,164,,Derek Fathauer, 289.1 ,"46,256",160
2018,165,,Ryan Blaum, 289.0 ,"45,079",156
2018,166,,Steve Wheatcroft, 288.9 ,"33,515",116
2018,167,,Kelly Kraft, 288.6 ,"48,478",168
2018,168,,Rod Pampling, 288.4 ,"28,842",100
2018,169,,Matt Kuchar, 288.0 ,"43,781",152
2018,170,,John Huh, 287.1 ,"51,686",180
2018,170,,Daniel Summerhays, 287.1 ,"25,836",90
2018,172,,Alex Cejka, 286.7 ,"39,567",138
2018,173,,Chad Campbell, 286.5 ,"40,684",142
2018,173,,Chez Reavie, 286.5 ,"42,402",148
2018,175,,Roberto Díaz, 286.3 ,"38,935",136
2018,176,,Vaughn Taylor, 286.1 ,"45,208",158
2018,176,,Johnson Wagner, 286.1 ,"39,487",138
2018,178,,"Ted Potter, Jr.", 286.0 ,"49,759",174
2018,179,,Whee Kim, 285.8 ,"46,299",162
2018,180,,David Lingmerth, 285.4 ,"44,515",156
2018,181,,Kyle Thompson, 285.3 ,"26,249",92
2018,182,,Rob Oppenheim, 285.2 ,"38,787",136
2018,183,,David Hearn, 285.1 ,"34,210",120
2018,184,,Billy Hurley III, 284.0 ,"36,354",128
2018,185,,Ryan Armour, 283.5 ,"60,663",214
2018,186,,Brian Gay, 282.9 ,"57,155",202
2018,187,,Greg Chalmers, 282.8 ,"29,413",104
2018,188,,Ben Crane, 281.1 ,"30,921",110
2018,189,,D.A. Points, 280.8 ,"32,015",114
2018,190,,Jim Furyk, 280.5 ,"26,930",96
2018,191,,Wesley Bryan, 280.4 ,"30,844",110
2018,192,,Zac Blair, 279.5 ,"32,427",116
2018,193,,Brian Stuard, 278.9 ,"54,106",194
2019,1,,Cameron Champ, 317.9 ,"48,322",152
2019,2,,Rory McIlroy, 313.5 ,"40,123",128
2019,3,,Luke List, 313.3 ,"39,481",126
2019,4,,Dustin Johnson, 312.0 ,"41,178",132
2019,5,,Wyndham Clark, 311.8 ,"53,004",170
2019,6,,Bubba Watson, 311.6 ,"36,142",116
2019,7,,Seth Reeves, 311.4 ,"41,733",134
2019,8,,Trey Mullinax, 310.2 ,"45,285",146
2019,9,,Tony Finau, 309.5 ,"49,523",160
2019,10,,Cam Davis, 309.0 ,"44,493",144
2019,10,,Brooks Koepka, 309.0 ,"40,794",132
2019,12,,Jhonattan Vegas, 308.3 ,"44,401",144
2019,13,,Gary Woodland, 308.2 ,"46,842",152
2019,14,,Sam Burns, 307.2 ,"47,917",156
2019,15,,Byeong Hun An, 307.1 ,"39,920",130
2019,16,,J.B. Holmes, 306.7 ,"38,648",126
2019,17,,Jason Kokrak, 306.4 ,"50,250",164
2019,17,,Ollie Schniederjans, 306.4 ,"43,513",142
2019,19,,Phil Mickelson, 306.3 ,"36,755",120
2019,20,,Jon Rahm, 305.6 ,"39,113",128
2019,21,,Patrick Cantlay, 304.7 ,"41,440",136
2019,22,,Sepp Straka, 304.4 ,"43,833",144
2019,23,,Brandon Harkins, 304.3 ,"50,515",166
2019,24,,Xander Schauffele, 304.1 ,"37,706",124
2019,25,,Martin Trainer, 303.8 ,"37,069",122
2019,25,,Kevin Tway, 303.8 ,"43,741",144
2019,27,,Alex Prugh, 303.7 ,"43,122",142
2019,28,,Keith Mitchell, 303.2 ,"45,475",150
2019,28,,Justin Rose, 303.2 ,"35,171",116
2019,30,,Rickie Fowler, 303.1 ,"46,071",152
2019,31,,Hideki Matsuyama, 303.0 ,"48,481",160
2019,32,,Charles Howell III, 302.8 ,"50,270",166
2019,33,,Aaron Wise, 302.6 ,"41,763",138
2019,34,,Bryson DeChambeau, 302.5 ,"43,555",144
2019,34,,Sergio Garcia, 302.5 ,"26,616",88
2019,34,,Brendan Steele, 302.5 ,"32,672",108
2019,37,,Justin Thomas, 302.2 ,"38,682",128
2019,38,,Jason Day, 302.0 ,"33,819",112
2019,38,,Harold Varner III, 302.0 ,"49,521",164
2019,40,,Nick Watney, 301.7 ,"45,248",150
2019,41,,Joaquin Niemann, 301.5 ,"55,474",184
2019,42,,Danny Lee, 301.4 ,"46,415",154
2019,43,,Alex Noren, 301.1 ,"31,314",104
2019,44,,Daniel Berger, 301.0 ,"39,735",132
2019,44,,Harris English, 301.0 ,"54,774",182
2019,44,,Carlos Ortiz, 301.0 ,"49,366",164
2019,47,,Adam Schenk, 300.8 ,"60,155",200
2019,48,,Sung Kang, 300.5 ,"48,074",160
2019,49,,Max Homa, 300.2 ,"48,029",160
2019,50,,John Chin, 300.0 ,"32,399",108
2019,51,,Sam Saunders, 299.9 ,"44,388",148
2019,52,,Patrick Rodgers, 299.8 ,"30,579",102
2019,53,,Beau Hossler, 299.4 ,"44,913",150
2019,54,,Adam Scott, 299.3 ,"31,731",106
2019,55,,Jimmy Walker, 299.2 ,"39,488",132
2019,56,,Chase Wright, 299.1 ,"41,274",138
2019,57,,Martin Laird, 298.9 ,"47,816",160
2019,58,,Sebastián Muñoz, 298.8 ,"47,814",160
2019,59,,Tommy Fleetwood, 298.7 ,"35,841",120
2019,60,,Ryan Palmer, 298.6 ,"34,637",116
2019,61,,Keegan Bradley, 298.5 ,"44,182",148
2019,62,,Paul Casey, 298.4 ,"37,597",126
2019,63,,Chesson Hadley, 297.6 ,"39,287",132
2019,64,,Peter Uihlein, 297.5 ,"41,646",140
2019,65,,Talor Gooch, 297.4 ,"32,119",108
2019,66,,Corey Conners, 297.3 ,"51,132",172
2019,67,,Cody Gribble, 297.2 ,"39,236",132
2019,67,,Mackenzie Hughes, 297.2 ,"45,176",152
2019,69,,Scott Stallings, 297.0 ,"43,958",148
2019,70,,Cameron Tringale, 296.9 ,"38,599",130
2019,71,,Patrick Reed, 296.8 ,"49,855",168
2019,72,,Tyrrell Hatton, 296.6 ,"29,655",100
2019,73,,Sangmoon Bae, 296.5 ,"32,026",108
2019,73,,Dylan Frittelli, 296.5 ,"48,028",162
2019,73,,Jim Knous, 296.5 ,"31,427",106
2019,76,,Dominic Bozzelli, 296.4 ,"39,721",134
2019,77,,Louis Oosthuizen, 296.3 ,"33,181",112
2019,78,,Marc Leishman, 296.2 ,"37,908",128
2019,79,,Bronson Burgoon, 296.1 ,"30,198",102
2019,79,,Lucas Glover, 296.1 ,"53,306",180
2019,81,,Sungjae Im, 295.9 ,"67,473",228
2019,81,,Seamus Power, 295.9 ,"42,608",144
2019,81,,Shawn Stefani, 295.9 ,"44,983",152
2019,84,,Roger Sloan, 295.8 ,"49,695",168
2019,85,,Emiliano Grillo, 295.7 ,"39,033",132
2019,85,,Hunter Mahan, 295.7 ,"34,894",118
2019,87,,Charley Hoffman, 295.6 ,"36,658",124
2019,88,,Jordan Spieth, 295.2 ,"46,634",158
2019,88,,Hudson Swafford, 295.2 ,"33,653",114
2019,90,,Branden Grace, 295.1 ,"33,050",112
2019,91,,Patton Kizzire, 294.9 ,"38,932",132
2019,92,,Cameron Smith, 294.2 ,"36,485",124
2019,93,,Matt Jones, 294.1 ,"49,414",168
2019,93,,Wes Roach, 294.1 ,"37,062",126
2019,95,,Hank Lebioda, 294.0 ,"41,154",140
2019,,,tour average, 293.9 ,,
2019,96,,Joey Garber, 293.9 ,"33,502",114
2019,96,,Sam Ryder, 293.9 ,"39,969",136
2019,98,,J.T. Poston, 293.8 ,"56,411",192
2019,98,,Danny Willett, 293.8 ,"34,669",118
2019,100,,Stephan Jaeger, 293.7 ,"41,712",142
2019,101,,Richy Werenski, 293.6 ,"48,739",166
2019,102,,Bud Cauley, 293.4 ,"48,110",164
2019,103,,Abraham Ancer, 293.3 ,"46,923",160
2019,103,,Troy Merritt, 293.3 ,"33,439",114
2019,105,,Anders Albertson, 293.2 ,"37,530",128
2019,106,,Kiradech Aphibarnrat, 292.4 ,"31,582",108
2019,106,,Joel Dahmen, 292.4 ,"51,457",176
2019,106,,Si Woo Kim, 292.4 ,"43,278",148
2019,106,,Scott Piercy, 292.4 ,"45,620",156
2019,110,,Peter Malnati, 292.2 ,"48,510",166
2019,111,,Nick Taylor, 292.1 ,"54,327",186
2019,112,,Adam Long, 292.0 ,"44,386",152
2019,112,,Josh Teater, 292.0 ,"39,126",134
2019,114,,Julián Etulain, 291.8 ,"37,936",130
2019,114,,Billy Horschel, 291.8 ,"46,683",160
2019,114,,Kevin Streelman, 291.8 ,"47,278",162
2019,117,,Bill Haas, 291.5 ,"40,224",138
2019,117,,Ian Poulter, 291.5 ,"29,153",100
2019,119,,Adam Hadwin, 291.2 ,"43,101",148
2019,120,,Austin Cook, 291.0 ,"32,591",112
2019,120,,Kramer Hickok, 291.0 ,"44,810",154
2019,122,,Denny McCarthy, 290.8 ,"47,107",162
2019,123,,Tom Hoge, 290.4 ,"49,956",172
2019,123,,J.J. Spaun, 290.4 ,"42,982",148
2019,125,,Fabián Gómez, 290.2 ,"35,990",124
2019,125,,Kelly Kraft, 290.2 ,"44,695",154
2019,125,,Anirban Lahiri, 290.2 ,"37,723",130
2019,125,,José de Jesús Rodríguez, 290.2 ,"37,720",130
2019,129,,Jason Dufner, 290.1 ,"37,133",128
2019,130,,Chris Stroud, 289.8 ,"35,938",124
2019,130,,Adam Svensson, 289.8 ,"38,839",134
2019,132,,Rafa Cabrera Bello, 289.6 ,"32,436",112
2019,132,,Nate Lashley, 289.6 ,"39,385",136
2019,132,,Kevin Na, 289.6 ,"27,800",96
2019,135,,Matt Kuchar, 289.5 ,"46,326",160
2019,136,,Jonas Blixt, 289.4 ,"43,988",152
2019,136,,Curtis Luck, 289.4 ,"34,154",118
2019,136,,Rory Sabbatini, 289.4 ,"53,831",186
2019,139,,Ryan Blaum, 289.2 ,"47,425",164
2019,139,,Russell Knox, 289.2 ,"39,332",136
2019,141,,Kyle Stanley, 288.9 ,"36,980",128
2019,142,,J.J. Henry, 288.8 ,"30,035",104
2019,143,,Francesco Molinari, 288.7 ,"28,870",100
2019,143,,Robert Streb, 288.7 ,"41,568",144
2019,145,,Scott Brown, 288.6 ,"47,337",164
2019,145,,Webb Simpson, 288.6 ,"45,020",156
2019,147,,Brian Harman, 288.4 ,"46,719",162
2019,147,,Michael Thompson, 288.4 ,"40,948",142
2019,149,,Jim Herman, 288.3 ,"27,680",96
2019,150,,Tyler Duncan, 288.2 ,"47,842",166
2019,151,,Matt Fitzpatrick, 287.9 ,"27,064",94
2019,152,,Russell Henley, 287.7 ,"40,274",140
2019,153,,Zach Johnson, 287.5 ,"36,799",128
2019,154,,Roberto Díaz, 287.4 ,"37,363",130
2019,154,,Brice Garnett, 287.4 ,"44,260",154
2019,156,,Ben Silverman, 287.2 ,"39,058",136
2019,156,,Brandt Snedeker, 287.2 ,"49,969",174
2019,158,,Chez Reavie, 287.0 ,"45,927",160
2019,159,,Andrew Landry, 286.8 ,"42,445",148
2019,160,,Kevin Kisner, 286.4 ,"49,265",172
2019,160,,Rod Pampling, 286.4 ,"27,496",96
2019,162,,Aaron Baddeley, 286.3 ,"31,496",110
2019,163,,K.H. Lee, 286.2 ,"45,788",160
2019,164,,Pat Perez, 286.1 ,"28,607",100
2019,165,,Graeme McDowell, 285.9 ,"38,314",134
2019,166,,Freddie Jacobson, 285.3 ,"29,101",102
2019,167,,C.T. Pan, 285.0 ,"39,897",140
2019,168,,Ernie Els, 284.7 ,"23,348",82
2019,169,,Whee Kim, 284.3 ,"34,680",122
2019,170,,Kyle Jones, 284.0 ,"37,484",132
2019,171,,Roberto Castro, 283.8 ,"40,862",144
2019,172,,Johnson Wagner, 283.4 ,"32,871",116
2019,173,,Brady Schnell, 283.3 ,"28,898",102
2019,174,,Vaughn Taylor, 282.9 ,"51,488",182
2019,175,,Henrik Stenson, 282.7 ,"28,270",100
2019,176,,Satoshi Kodaira, 282.3 ,"31,617",112
2019,177,,Ryan Moore, 282.2 ,"37,251",132
2019,178,,Jonathan Byrd, 281.6 ,"27,600",98
2019,179,,Andrew Putnam, 281.5 ,"36,034",128
2019,180,,"Ted Potter, Jr.", 281.4 ,"35,451",126
2019,181,,David Hearn, 279.3 ,"26,258",94
